Price,Size,Side
27859.17000000,0.00094000,sell
27859.13000000,0.00160000,sell
27859.05000000,0.00888000,sell
27859.00000000,0.00766000,sell
27859,0.00086788,sell
27858.96000000,0.03600000,sell
27858.9,0.00060007,sell
27858.75000000,0.00143000,sell
27858.6,0.00064454,sell
27858.50000000,0.00038000,sell
27858.22000000,0.00042000,sell
27858.11000000,0.00040000,sell
27858.10000000,0.00115000,sell
27858.09000000,0.03760000,sell
27858.00000000,0.04273000,sell
27857.9,0.00001962,sell
27857.81000000,0.00049000,sell
27857.79000000,0.00100000,sell
27857.64000000,0.00079000,sell
27857.6,0.0000242,sell
27857.43000000,0.00349000,sell
27857.3,0.914,sell
27857.18000000,0.00037000,sell
27857.14000000,0.02341000,sell
27857.1,0.00971229,sell
27857.08000000,0.00037000,sell
27857.04000000,0.00112000,sell
27856.93000000,0.08687000,sell
27856.9,0.20020033,sell
27856.83000000,0.94620000,sell
27856.72000000,0.03011000,sell
27856.70000000,0.00054000,sell
27856.47000000,0.01047000,sell
27856.38000000,0.00047000,sell
27856.37000000,0.00203000,sell
27856.33000000,0.03100000,sell
27856.3,0.20000646,sell
27856.2,0.00719,sell
27856.13000000,0.25000000,sell
27856.09000000,0.00050000,sell
27856.00000000,0.00540000,sell
27855.64000000,0.00197000,sell
27855.60000000,0.25000000,sell
27855.55000000,0.00172000,sell
27855.31000000,0.01666000,sell
27855.3,0.00004891,sell
27855.20000000,7.33582000,sell
27855.1,0.03385267,sell
27855.00000000,0.03232000,sell
27855,0.0513767,sell
27854.9,6,sell
27854.8,0.0012209,sell
27854.7,0.00020049,sell
27854.6,0.00007582,sell
27854.5,0.0003261,sell
27854.46000000,0.18725000,sell
27854.3,0.11000948,sell
27854.1,0.02,sell
27854.03000000,0.00087000,sell
27854.00000000,0.01307000,sell
27854,0.15005623,sell
27853.9,0.00004122,sell
27853.81000000,0.00039000,sell
27853.67000000,0.00038000,sell
27853.61000000,0.20000000,sell
27853.55000000,0.00040000,sell
27853.52000000,0.00038000,sell
27853.46000000,0.00038000,sell
27853.4,0.01500604,sell
27853.33000000,0.00562000,sell
27853.3,0.01025202,sell
27853.27000000,0.00037000,sell
27853.24000000,0.00041000,sell
27853.18000000,0.12008000,sell
27853.1,0.20001724,sell
27852.93000000,0.00128000,sell
27852.91000000,0.00114000,sell
27852.9,0.19999928,sell
27852.8,0.00005513,sell
27852.6,2.5,sell
27852.54000000,0.00049000,sell
27852.5,0.00001025,sell
27852.44000000,0.00091000,sell
27852.43000000,0.00663000,sell
27852.4,0.11001304,sell
27852.30000000,0.00158000,sell
27852.3,0.26036295,sell
27852.17000000,0.00093000,sell
27852.13000000,0.00200000,sell
27852.1,0.00027702,sell
27852.05000000,0.00045000,sell
27852.03000000,0.00449000,sell
27852,0.00494259,sell
27851.9,2.1982,sell
27851.86000000,0.00728000,sell
27851.85000000,0.00061000,sell
27851.82000000,0.01510000,sell
27851.8,0.00001846,sell
27851.7,0.4677991,sell
27851.49000000,0.43599000,sell
27851.41000000,0.43720000,sell
27851.40000000,0.00038000,sell
27851.30000000,0.12000000,sell
27851.3,5,sell
27851.1,0.13554524,sell
27851.09000000,0.00048000,sell
27851,0.01,sell
27850.99000000,0.43318000,sell
27850.98000000,0.26237000,sell
27850.95000000,0.00277000,sell
27850.91000000,0.00257000,sell
27850.9,4.608,sell
27850.8,1.61817146,sell
27850.79000000,0.00100000,sell
27850.74000000,0.00188000,sell
27850.73000000,0.00042000,sell
27850.72000000,0.15500000,sell
27850.7,0.1,sell
27850.65000000,0.00100000,sell
27850.62000000,0.03599000,sell
27850.50000000,0.00039000,sell
27850.47000000,0.00059000,sell
27850.46000000,0.02015000,sell
27850.39000000,1.53479000,sell
27850.30000000,0.00043000,sell
27850.3,0.00007902,sell
27850.11000000,0.00087000,sell
27850.09000000,0.00300000,sell
27850.08000000,0.00400000,sell
27850.07000000,0.18461000,sell
27850.06000000,0.00400000,sell
27850.05000000,0.01451000,sell
27850.04000000,0.00600000,sell
27850.03000000,0.00300000,sell
27850.00000000,1.88246000,sell
27850,0.0000513,sell
27849.92000000,0.34654000,sell
27849.9,0.0179534,sell
27849.89000000,0.08990000,sell
27849.78000000,0.10630000,sell
27849.71000000,0.15575000,sell
27849.70000000,1.12950000,sell
27849.55000000,0.00070000,sell
27849.54000000,0.01795000,sell
27849.53000000,0.00042000,sell
27849.50000000,0.00037000,sell
27849.25000000,0.00132000,sell
27849.12000000,0.00240000,sell
27849,0.00017954,sell
27848.9,0.20002372,sell
27848.8,0.12001428,sell
27848.37000000,0.00076000,sell
27848.33000000,0.01025000,sell
27848.3,0.00059765,sell
27848.1,0.71952337,sell
27848.07000000,0.00118000,sell
27848.00000000,0.00510000,sell
27847.98000000,0.00039000,sell
27847.94000000,0.00054000,sell
27847.78000000,0.04624000,sell
27847.61000000,0.18036000,sell
27847.24000000,0.00100000,sell
27847.20000000,0.00140000,sell
27847.1,1.9126749,sell
27847.05000000,0.00039000,sell
27847,1.14760496,sell
27846.7,0.10783163,sell
27846.50000000,0.00057000,sell
27846.4,0.46554444,sell
27846.32000000,0.00181000,sell
27846.17000000,0.08690000,sell
27846.11000000,0.18682000,sell
27845.84000000,0.00344000,sell
27845.83000000,0.00115000,sell
27845.74000000,0.00146000,sell
27845.72000000,1.55814000,sell
27845.6,1.8008423,sell
27845.50000000,0.00289000,sell
27845.40000000,3.53834000,sell
27845.3,1.08050541,sell
27845.17000000,0.03652000,sell
27845.16000000,2.12303000,sell
27845.10000000,0.00040000,sell
27844.67000000,0.00359000,sell
27844.50000000,0.18161000,sell
27844.4,0.01795694,sell
27844.39000000,0.00188000,sell
27844.28000000,0.00039000,sell
27844.16000000,0.00045000,sell
27843.99000000,0.00039000,sell
27843.82000000,0.04016000,sell
27843.77000000,0.97100000,sell
27843.73000000,0.04402000,sell
27843.72000000,0.58265000,sell
27843.68000000,0.00307000,sell
27843.6,0.67663662,sell
27843.5,0.40598197,sell
27843.48000000,0.00159000,sell
27843.47000000,0.00043000,sell
27843.41000000,0.01876000,sell
27843.30000000,0.01000000,sell
27843.10000000,0.07504000,sell
27843.1,0.09697196,sell
27843.07000000,0.00300000,sell
27843.02000000,0.02514000,sell
27843,0.05065798,sell
27842.97000000,0.00057000,sell
27842.9,2.08419404,sell
27842.85000000,0.00071000,sell
27842.84000000,0.17000000,sell
27842.50000000,0.00105000,sell
27842.5,0.75931425,sell
27842.37000000,0.00100000,sell
27842.36000000,0.04150000,sell
27842.32000000,0.01663000,sell
27842.28000000,0.03598000,sell
27842.10000000,0.00038000,sell
27842.1,4.6713,sell
27842.00000000,2.80210000,sell
27842,3.23536471,sell
27841.99000000,1.68697000,sell
27841.8,0.27001844,sell
27841.7,0.16201115,sell
27841.41000000,0.30000000,sell
27841.2,0.25,sell
27841.1,0.0001796,sell
27840.78000000,3.59366000,sell
27840.77000000,2.15623000,sell
27840.7,0.10775608,sell
27840.00000000,0.07978000,sell
27839.6,2.28426241,sell
27839.32000000,0.00044000,sell
27839.3,0.04806423,sell
27839.27000000,0.00361000,sell
27839.22000000,0.03893000,sell
27839.2,1.06862343,sell
27838.93000000,0.18161000,sell
27838.92000000,0.10901000,sell
27838.83000000,0.21607000,sell
27838.8,0.1,sell
27838.65000000,0.13130000,sell
27838.60000000,0.50000000,sell
27838.59000000,0.30002000,sell
27838.3,0.7,sell
27838.26000000,0.00045000,sell
27838.21000000,0.17973000,sell
27838.2,0.42000004,sell
27838.09000000,0.00036000,sell
27838,0.03322377,sell
27837.79000000,0.00361000,sell
27837.76000000,0.18682000,sell
27837.49000000,0.03676000,sell
27837.22000000,0.00877000,sell
27837.2,1.24,sell
27837.1,1.29403,sell
27836.9,0.72070712,sell
27836.85000000,0.00044000,sell
27836.8,0.78781806,sell
27836.64000000,0.00070000,sell
27836.61000000,0.03748000,sell
27836.5,0.21254991,sell
27836.47000000,0.97100000,sell
27836.45000000,0.21915000,sell
27836.34000000,0.00070000,sell
27836.2,0.3,sell
27836.19000000,0.28100000,sell
27836.15000000,1.29403000,sell
27836,0.25,sell
27835.93000000,0.01497000,sell
27835.92000000,0.06600000,sell
27835.91000000,0.00090000,sell
27835.90000000,0.00504000,sell
27835.73000000,0.08173000,sell
27835.7,0.1,sell
27835.66000000,0.01581000,sell
27835.6,0.18000005,sell
27835.43000000,0.07448000,sell
27835.3,0.1,sell
27835.24000000,0.00361000,sell
27835.01000000,0.00100000,sell
27834.86000000,0.00285000,sell
27834.78000000,0.46708000,sell
27834.7,0.06107484,sell
27834.69000000,0.04670000,sell
27834.68000000,0.00361000,sell
27834.61000000,0.00100000,sell
27834.4,0.02,sell
27834.38000000,0.00044000,sell
27834.30000000,3.53834000,sell
27834.3,0.05004526,sell
27834.27000000,0.00357000,sell
27833.94000000,0.03597000,sell
27833.90000000,0.00216000,sell
27833.80000000,0.03856000,sell
27833.79,1.29403,sell
27833.78000000,0.00920000,sell
27833.75000000,0.00597000,sell
27833.67000000,0.03941000,sell
27833.67,0.00326,sell
27833.6,0.5489104,sell
27833.5,0.20268723,sell
27833.46000000,0.31855000,sell
27833.45000000,0.10000000,sell
27833.4,0.39940606,sell
27833.4,1.075013,sell
27833.39000000,0.00037000,sell
27833.39,0.776423,sell
27833.36000000,0.18161000,sell
27833.33000000,0.00361000,sell
27833.3,0.1,sell
27833.28,0.070834,sell
27833.2,0.071895,sell
27833.19000000,0.08982000,sell
27833.18000000,0.03201000,sell
27833.16000000,0.13994000,sell
27833.1,0.35936029,sell
27833.09,0.091513,sell
27833.05000000,0.46720000,sell
27833.03000000,21.88301000,sell
27833,0.00919082,sell
27832.79000000,0.04779000,sell
27832.74000000,0.07363000,sell
27832.72000000,0.03871000,sell
27832.65000000,0.17972000,sell
27832.63000000,0.20000000,sell
27832.62000000,6.36290000,sell
27832.57000000,0.10785000,sell
27832.4,0.00750074,sell
27832.33000000,0.00912000,sell
27832.3,0.0189648,sell
27832.28000000,0.00666000,sell
27832.25000000,0.00791000,sell
27832.00000000,1.00000000,sell
27831.94000000,0.00361000,sell
27831.91000000,0.00044000,sell
27831.89,0.014337,sell
27831.8,1.44209172,sell
27831.74000000,0.10557000,sell
27831.7,0.86525503,sell
27831.69000000,0.10782000,sell
27831.57000000,0.09700000,sell
27831.5,0.01842676,sell
27831.48000000,0.10782000,sell
27831.46,0.49674,sell
27831.25,0.145,sell
27831.24,0.298046,sell
27831.19000000,0.28100000,sell
27831.18000000,0.16868000,sell
27831.17000000,0.00129000,sell
27831.1,0.35920722,sell
27831,0.03990772,sell
27830.87,0.08986,sell
27830.8,0.09157561,sell
27830.79000000,0.05382000,sell
27830.7,0.026617,sell
27830.5,0.44336834,sell
27830.4,0.46941017,sell
27830.37,0.359215,sell
27830.36000000,0.00500000,sell
27830.3,0.03333137,sell
27830.2,0.0071869,sell
27830.19000000,0.02974000,sell
27830.14,0.009174,sell
27830.11,0.362881,sell
27830.10000000,0.00100000,sell
27830.1,0.08049864,sell
27830.1,0.217734,sell
27830.03000000,0.00361000,sell
27830.00000000,0.07328000,sell
27829.87000000,0.09999000,sell
27829.86000000,0.10000000,sell
27829.8,0.05401,sell
27829.74,0.036288,sell
27829.68,0.07174,sell
27829.61000000,0.89806000,sell
27829.60000000,0.04377000,sell
27829.44000000,0.00044000,sell
27829.41000000,0.18682000,sell
27829.40000000,0.02727000,sell
27829.4,1.79775,sell
27829.35000000,0.00718000,sell
27829.32000000,0.47069000,sell
27829.3,1.07865003,sell
27829.25000000,0.28913000,sell
27829,0.35923397,sell
27828.9,0.00902938,sell
27828.88000000,0.97100000,sell
27828.8,0.14378979,sell
27828.77000000,0.00718000,sell
27828.69000000,0.00037000,sell
27828.64000000,0.75756000,sell
27828.63000000,0.43124000,sell
27828.6,0.029,sell
27828.49,0.099199,sell
27828.42,0.16073,sell
27828.41,0.096445,sell
27828.40000000,0.00361000,sell
27828.2,0.35945,sell
27828.13000000,0.35958000,sell
27828.1,0.21567008,sell
27828.05000000,0.10000000,sell
27828.00000000,0.05202000,sell
27828,0.00119805,sell
27827.9,0.00052554,sell
27827.86000000,0.03890000,sell
27827.84,0.0109,sell
27827.80000000,0.16961000,sell
27827.78,0.005019,sell
27827.75000000,0.02978000,sell
27827.74,0.024336,sell
27827.64,0.035948,sell
27827.62000000,0.00188000,sell
27827.50000000,0.26959000,sell
27827.49000000,0.16177000,sell
27827.27000000,0.00100000,sell
27827.14000000,0.08000000,sell
27826.97000000,0.00044000,sell
27826.9,0.08265383,sell
27826.88000000,0.13296000,sell
27826.87000000,0.16352000,sell
27826.81000000,0.14370000,sell
27826.80000000,0.02412000,sell
27826.77,0.010768,sell
27826.5,0.03,sell
27826.43000000,0.28789000,sell
27826.39,0.00075,sell
27826.38,0.183838,sell
27826.37,0.359267,sell
27826.26000000,0.00687000,sell
27826.24000000,0.00188000,sell
27826.20000000,0.02253000,sell
27826.10000000,0.31272000,sell
27826.04000000,0.01076000,sell
27825.98000000,0.08986000,sell
27825.93,0.089856,sell
27825.92,0.215566,sell
27825.8,0.01076806,sell
27825.78,0.0199,sell
27825.74000000,0.08986000,sell
27825.71,0.047131,sell
27825.68000000,0.08018000,sell
27825.67000000,0.00534000,sell
27825.60000000,0.03596000,sell
27825.58000000,0.00486000,sell
27825.54000000,0.08986000,sell
27825.47000000,0.08986000,sell
27825.37000000,2.72600000,sell
27825.3,0.014309,sell
27825.29,0.281838,sell
27825.2,0.89887,sell
27825.19000000,1.63566000,sell
27825.12000000,0.01600000,sell
27825.11000000,0.02228000,sell
27825.1,0.54578292,sell
27825.09000000,2.24000000,sell
27825.00000000,0.00103000,sell
27825,0.0001797,sell
27825,0.002,sell
27824.86000000,0.00188000,sell
27824.75,0.718576,sell
27824.74,0.431149,sell
27824.68000000,0.01499000,sell
27824.50000000,0.00044000,sell
27824.45000000,0.08987000,sell
27824.39,0.00075,sell
27824.19000000,0.35929000,sell
27824.19,0.03,sell
27824.06000000,0.80000000,sell
27824.03000000,0.24000000,sell
27824.01000000,0.00582000,sell
27823.99000000,0.00037000,sell
27823.81,0.008883,sell
27823.72000000,0.08982000,sell
27823.71000000,0.48002000,sell
27823.6,0.001,sell
27823.48000000,0.10188000,sell
27823.47000000,0.46611000,sell
27823.43000000,0.00065000,sell
27823.42000000,0.00649000,sell
27823.4,0.413038,sell
27823.39,0.247827,sell
27823.35000000,0.00044000,sell
27823.09000000,0.00065000,sell
27823.05000000,0.01759000,sell
27823.02000000,0.00044000,sell
27822.97000000,0.10000000,sell
27822.83000000,0.00100000,sell
27822.75000000,0.00065000,sell
27822.73000000,0.00179000,sell
27822.69000000,0.00044000,sell
27822.63000000,0.00634000,sell
27822.57000000,0.00128000,sell
27822.45000000,0.01778000,sell
27822.44,0.480218,sell
27822.43000000,0.02901000,sell
27822.41000000,0.00065000,sell
27822.4,0.00380737,sell
27822.39,0.00075,sell
27822.36000000,0.00044000,sell
27822.3,0.00003715,sell
27822.29000000,0.01051000,sell
27822.26,0.001,sell
27822.25,0.017747,sell
27822.23000000,0.00197000,sell
27822.22,0.017972,sell
27822.2,0.00076073,sell
27822.2,1.442084,sell
27822.19,0.987846,buy
27822.14,0.017972,buy
27822.10000000,0.00188000,sell
27822.07000000,0.00065000,sell
27822.03000000,0.00088000,sell
27821.77000000,0.00708000,sell
27821.74,0.359327,buy
27821.73000000,0.00065000,sell
27821.70000000,0.00044000,sell
27821.61,0.120271,buy
27821.41000000,0.00718000,sell
27821.4,0.01785,buy
27821.39000000,0.00065000,sell
27821.38000000,0.03593000,sell
27821.37000000,0.00044000,sell
27821.19000000,0.00430000,sell
27821.09000000,0.00128000,sell
27821.05000000,0.00065000,sell
27821.04000000,0.00044000,sell
27821.03,0.578096,buy
27821.02,0.408427,buy
27821.01,0.388182,buy
27820.91,0.053914,buy
27820.9,0.00001,sell
27820.89000000,0.02883000,sell
27820.80000000,0.00669000,sell
27820.72000000,0.00188000,sell
27820.71000000,0.00109000,sell
27820.7,0.42587677,sell
27820.64000000,0.00299000,sell
27820.6,0.77489031,buy
27820.38000000,0.00044000,sell
27820.37000000,0.00065000,sell
27820.34000000,2.00000000,sell
27820.3,0.039,buy
27820.2,0.04965952,buy
27820.13000000,0.00072000,sell
27820.1,0.08338856,buy
27820.05000000,0.00132000,sell
27820.03000000,0.00130000,sell
27820.00000000,0.07482000,sell
27819.99000000,0.05296000,sell
27819.98000000,1.00412000,sell
27819.84000000,0.29818000,sell
27819.79000000,5.53452000,sell
27819.78000000,3.53757000,buy
27819.77000000,0.40865000,buy
27819.74000000,0.04852000,buy
27819.73000000,0.00718000,buy
27819.71000000,0.35935000,buy
27819.67000000,0.19965000,buy
27819.63000000,1.29154000,buy
27819.61000000,0.32516000,buy
27819.59000000,0.29924000,buy
27819.43000000,0.00072000,buy
27819.35000000,0.08983000,buy
27819.31000000,0.00037000,buy
27819.22000000,1.99744000,buy
27819.13,0.119753,buy
27819.12,0.199574,buy
27819.08000000,0.00072000,buy
27819.01000000,0.00065000,buy
27819,0.002,buy
27818.83,0.154,buy
27818.82000000,0.00235000,buy
27818.81000000,0.00666000,buy
27818.8,0.15506774,buy
27818.73000000,0.00116000,buy
27818.68000000,0.02858000,buy
27818.67000000,0.00065000,buy
27818.66000000,0.00689000,buy
27818.65000000,0.00037000,buy
27818.40000000,0.00044000,buy
27818.38000000,0.00072000,buy
27818.33000000,0.00065000,buy
27818.30000000,0.00240000,buy
27818.10000000,0.01792000,buy
27818.1,0.039,buy
27818.07000000,0.00044000,buy
27818.03000000,0.00072000,buy
27818.00000000,0.00146000,buy
27817.99000000,0.00065000,buy
27817.96000000,0.00188000,buy
27817.89000000,0.09214000,buy
27817.88000000,0.09290000,buy
27817.81,0.215634,buy
27817.8,0.359377,buy
27817.74000000,0.00044000,buy
27817.69000000,0.15349000,buy
27817.68000000,0.00072000,buy
27817.65000000,0.00065000,buy
27817.5,0.26602,buy
27817.49,0.009188,buy
27817.41000000,0.00044000,buy
27817.33000000,0.00072000,buy
27817.31000000,0.00065000,buy
27817.3,0.04961015,buy
27817.28000000,0.01222000,buy
27817.21000000,0.07086000,buy
27817.2,0.028775,buy
27817.09000000,0.00044000,buy
27817.08000000,0.00044000,buy
27817.00000000,0.01056000,buy
27816.98000000,0.13373000,buy
27816.97000000,0.00065000,buy
27816.96000000,0.03590000,buy
27816.91000000,0.00694000,buy
27816.9,0.08268354,buy
27816.75000000,0.00044000,buy
27816.63000000,0.00137000,buy
27816.58000000,0.00188000,buy
27816.5,0.028209,buy
27816.48,0.053732,buy
27816.42000000,0.00044000,buy
27816.39000000,0.19007000,buy
27816.38000000,0.31677000,buy
27816.29000000,0.00065000,buy
27816.28000000,0.00072000,buy
27816.22,0.431145,buy
27816.1,0.21567108,buy
27816.08000000,0.01700000,buy
27816.07000000,0.04297000,buy
27816.06000000,0.00716000,buy
27816,0.35945169,buy
27815.94000000,0.00358000,buy
27815.93000000,0.00072000,buy
27815.9,0.10778921,buy
27815.82000000,0.08091000,buy
27815.8,0.05401,buy
27815.69,0.718576,buy
27815.58000000,0.00072000,buy
27815.56000000,0.00595000,buy
27815.52000000,0.00128000,buy
27815.5,0.14377533,buy
27815.42,0.072389,buy
27815.38000000,0.00688000,buy
27815.33,0.020358,buy
27815.30000000,0.10000000,buy
27815.23000000,0.00072000,buy
27815.20000000,0.00188000,buy
27815.1,0.5606201,buy
27815,0.53932204,buy
27814.88000000,0.00072000,buy
27814.8,0.00919488,buy
27814.67000000,0.08986000,buy
27814.62000000,0.00044000,buy
27814.61000000,0.00037000,buy
27814.60000000,0.00892000,buy
27814.53000000,0.00072000,buy
27814.52000000,0.72986000,buy
27814.5,0.00188776,buy
27814.49000000,0.00059000,buy
27814.4,0.89887,buy
27814.25000000,0.10000000,buy
27814.22000000,0.53916000,buy
27814.21000000,0.89856000,buy
27814.19000000,0.00207000,buy
27814.18000000,0.00128000,buy
27814.07,0.053915,buy
27814.06,0.089856,buy
27813.98,0.010768,buy
27813.89,0.215665,buy
27813.88,0.359427,buy
27813.83000000,0.00072000,buy
27813.82000000,0.00188000,buy
27813.6,0.00823869,buy
27813.59000000,0.11132000,buy
27813.58000000,0.00718000,buy
27813.57000000,0.08986000,buy
27813.48000000,0.00072000,buy
27813.28000000,1.75780000,buy
27813.28,0.02919,buy
27813.26000000,0.37086000,buy
27813.26,0.116,buy
27813.13000000,0.00072000,buy
27813.1,0.1838,buy
27813,0.35945169,buy
27812.90000000,1.79882000,buy
27812.83,0.159814,buy
27812.82000000,0.00685000,buy
27812.8,0.39948602,buy
27812.78000000,0.00072000,buy
27812.64000000,2.99800000,buy
27812.60000000,0.00899000,buy
27812.6,0.02,buy
27812.58,0.089856,buy
27812.57000000,0.00179000,buy
27812.5,0.029,buy
27812.44000000,0.00188000,buy
27812.37,0.001,buy
27812.36000000,0.07031000,buy
27812.33000000,0.08422000,buy
27812.32000000,0.00191000,buy
27812.24000000,0.08000000,buy
27812.2,0.15,buy
27812.15000000,0.00044000,buy
27812.12000000,0.40000000,buy
27812.1,0.00966667,buy
27812.09000000,0.16000000,buy
27812,0.77641805,buy
27811.9,1.29403,buy
27811.6,0.35799486,buy
27811.5,0.0291967,buy
27811.41000000,0.00100000,buy
27811.40000000,0.00825000,buy
27811.34000000,0.00361000,buy
27811.3,0.00966667,buy
27811.25000000,0.00129000,buy
27811.19,0.088483,buy
27811.18000000,0.00100000,buy
27811.18,0.079311,buy
27811.17000000,0.10904000,buy
27811.16000000,0.05755000,buy
27811.12000000,0.18161000,buy
27811.06000000,0.00188000,buy
27811.06,0.008814,buy
27811.03,0.068961,buy
27811.01,0.072355,buy
27811,0.0701162,buy
27810.96,0.035948,buy
27810.5,0.1,buy
27810.41000000,0.17251000,buy
27810.40000000,0.17972000,buy
27810.3,1.07865009,buy
27810.24000000,0.28749000,buy
27810.22,0.431381,buy
27810.21,0.07201,buy
27810.2,1.79775,buy
27810.14,0.718953,buy
27810.1,0.02,buy
27810.02000000,0.12203000,buy
27810.00000000,0.00071000,buy
27810,0.3595008,buy
27809.91000000,0.00037000,buy
27809.9,0.10269636,buy
27809.75,0.448024,buy
27809.7,0.00095378,buy
27809.68000000,0.00232000,buy
27809.54,0.001,buy
27809.47000000,0.06000000,buy
27809.46000000,0.04674000,buy
27809.41000000,0.07189000,buy
27809.4,0.51063082,buy
27809.3,0.00053624,buy
27809.10000000,0.10000000,buy
27809.1,0.73577795,buy
27809.08,0.776426,buy
27809.07,0.49674,buy
27809,0.4489241,buy
27808.9,0.057,buy
27808.79,1.29403,buy
27808.72,0.036288,buy
27808.6,1.0596298,buy
27808.55000000,0.00671000,buy
27808.5,0.436,buy
27808.42000000,0.06107000,buy
27808.30000000,0.00188000,buy
27808.3,0.00051,buy
27808.23000000,0.00361000,buy
27808.14,0.075609,buy
27808.1,0.1,buy
27808.00000000,0.00876000,buy
27808,0.51206512,buy
27807.95000000,0.07302000,buy
27807.7,0.35950807,buy
27807.60000000,0.00100000,buy
27807.6,0.00052716,buy
27807.5,0.013,buy
27807.4,0.0179534,buy
27807.3,0.0796654,buy
27807.21000000,1.09725000,buy
27807.20000000,0.01604000,buy
27807.17000000,2.15713000,buy
27807.16000000,3.59514000,buy
27807.1,0.81978577,buy
27807,0.35948917,buy
27806.92000000,0.00188000,buy
27806.9,1.36630961,buy
27806.87000000,0.28100000,buy
27806.84000000,0.00361000,buy
27806.81000000,0.06953000,buy
27806.8,0.86525511,buy
27806.7,1.44209172,buy
27806.51000000,0.00503000,buy
27806.50000000,3.53834000,buy
27806.21000000,0.28041000,buy
27806.18000000,0.00486000,buy
27806.17000000,0.26959000,buy
27806,1.80792282,buy
27805.69000000,0.46708000,buy
27805.65000000,0.46720000,buy
27805.56000000,0.18161000,buy
27805.54000000,0.00188000,buy
27805.48000000,0.77649000,buy
27805.47000000,1.29403000,buy
27805.45000000,0.00361000,buy
27805.35000000,0.01600000,buy
27805.21000000,0.00037000,buy
27805,0.1,buy
27804.94000000,0.10000000,buy
27804.9,0.06915367,buy
27804.84000000,0.39592000,buy
27804.83000000,0.17973000,buy
27804.74000000,0.00044000,buy
27804.60000000,0.00129000,buy
27804.5,0.43256758,buy
27804.45000000,0.10000000,buy
27804.4,0.20002372,buy
27804.39000000,0.18682000,buy
27804.2,0.72094588,buy
27804.16000000,0.00188000,buy
27804.14000000,0.00899000,buy
27804.06000000,0.00361000,buy
27804,0.35960293,buy
27803.74000000,0.10000000,buy
27803.6,0.0005332,buy
27803.5,0.06132906,buy
27802.78000000,0.00188000,buy
27802.70000000,0.16863000,buy
27802.7,0.00883791,buy
27802.69000000,0.28100000,buy
27802.65000000,0.00667000,buy
27802.5,1.39644402,buy
27802.49000000,0.07306000,buy
27802.47000000,0.00887000,buy
27802.4,1.941,buy
27802.27000000,0.00044000,buy
27802.1,0.1,buy
27802.06000000,0.04366000,buy
27801.91000000,0.21607000,buy
27801.9,0.01795694,buy
27801.83000000,0.01300000,buy
27801.7,0.29385107,buy
27801.40000000,0.00188000,buy
27801.1,0.26160008,buy
27801.00000000,0.10000000,buy
27801,0.36938839,buy
27800.8,0.06777262,buy
27800.5,0.0179648,buy
27800.33000000,0.07504000,buy
27800.31000000,0.00100000,buy
27800.3,0.00017985,buy
27800.21000000,0.00966000,buy
27800.11000000,0.01000000,buy
27800.02000000,0.00188000,buy
27800.01000000,0.31784000,buy
27800.00000000,0.52973000,buy
27800,0.00003598,buy
27799.98000000,0.02517000,buy
27799.9,0.09712265,buy
27799.83000000,0.08982000,buy
27799.80000000,0.00044000,buy
27799.8,0.07504036,buy
27799.79000000,0.01519000,buy
27799.6,0.09482367,buy
27799.16000000,0.04365000,buy
27799.04000000,0.00129000,buy
27799.03000000,0.58261000,buy
27799.01000000,0.00100000,buy
27799,0.43264576,buy
27798.9,0.27589656,buy
27798.76000000,0.00100000,buy
27798.73000000,0.97100000,buy
27798.71000000,0.30000000,buy
27798.64000000,0.00188000,buy
27798.6,0.76007625,buy
27798.5,0.00904733,buy
27798.43000000,0.01000000,buy
27798.30000000,0.00899000,buy
27798.00000000,0.00117000,buy
27798,0.35943748,buy
27797.71000000,0.00100000,buy
27797.7,0.25,buy
27797.5,0.07,buy
27797.43000000,0.00128000,buy
27797.33000000,0.00044000,buy
27797.2,0.18005527,buy
27797.1,0.3,buy
27796.51000000,0.25995000,buy
27796.50000000,0.03597000,buy
27796.32000000,0.01199000,buy
27796.29000000,0.43318000,buy
27796.05000000,0.18696000,buy
27795.95000000,0.03752000,buy
27795.8,1.41280949,buy
27795.67000000,0.01863000,buy
27795.6,1.9126749,buy
27795.31000000,2.12300000,buy
27795.30000000,3.53834000,buy
27795.3,2.45472005,buy
27795.13000000,0.09377000,buy
27795.1,4.0912,buy
27795.03000000,0.00115000,buy
27795,0.35943748,buy
27794.98000000,0.00617000,buy
27794.91000000,0.01778000,buy
27794.86000000,0.00044000,buy
27794.78000000,0.30537000,buy
27794.77000000,0.00658000,buy
27794.46000000,0.46708000,buy
27794.44000000,0.18049000,buy
27794.4,0.21587082,buy
27794.33000000,0.01574000,buy
27794.00000000,0.00710000,buy
27793.92000000,0.18003000,buy
27793.76000000,0.04586000,buy
27793.67000000,0.00050000,buy
27793.6,0.01277638,buy
27793.57000000,0.03812000,buy
27793.54000000,0.02104000,buy
27793.44000000,0.27799000,buy
27793.39000000,0.07504000,buy
27793.3,1.80138278,buy
27793.2,1.2505165,buy
27793.18000000,0.00427000,buy
27793.00000000,0.00179000,buy
27793,0.72283216,buy
27792.8,2.08419404,buy
27792.7,0.00059886,buy
27792.69000000,0.00667000,buy
27792.39000000,0.00044000,buy
27792.1,0.15001915,buy
27792.09000000,0.03014000,buy
27792,0.35955121,buy
27791.93000000,0.02189000,buy
27791.86000000,0.25991000,buy
27791.85000000,0.43318000,buy
