Price,Size,Side
27648.5,1.232e-05,buy
27648.4,0.0001139,buy
27648,0.0005,buy
27647.9,0.00128,buy
27647.8,0.00074,buy
27647.8,0.00018084,buy
27647.6,0.01051,buy
27647.6,2.2047,buy
27647.5,0.00084,buy
27647.5,0.00091,buy
27647.5,0.00041,buy
27647.4,1.633e-05,buy
27647.4,0.47007,buy
27647.2,0.00038,buy
27647.2,0.0004,buy
27647,0.00181,buy
27646.6,0.0002282,buy
27646.3,0.0182649,buy
27646.3,0.07733,buy
27646.2,0.00038,buy
27646,0.00137,buy
27646,0.00016837,buy
27645.9,0.00049897,buy
27645.8,0.00037,buy
27645.8,2.379e-05,buy
27645.5,0.00801,buy
27645.5,0.00043,buy
27645.4,0.013,buy
27645.3,0.00039,buy
27645.2,7.33582,buy
27645.2,0.00039,buy
27645,0.00053,buy
27645,0.00028498,buy
27644.8,0.00526752,buy
27644.7,0.00042,buy
27644.6,0.00057,buy
27644.6,0.07,buy
27644.4,0.0064,buy
27644.2,0.00010271,buy
27644.2,0.00045,buy
27644.1,3.202e-05,buy
27644,0.01,buy
27643.9,0.0317,buy
27643.9,0.0005208,buy
27643.8,0.00721,buy
27643.5,6.828e-05,buy
27643.4,2.1647,buy
27643.3,0.00011956,buy
27643.1,0.01102,buy
27643,0.00066,buy
27643,0.00094,buy
27642.9,18.3372,buy
27642.8,0.00375,buy
27642.8,0.00045549,buy
27642.7,0.00061677,buy
27642.7,0.00185,buy
27642.6,0.0004,buy
27642.6,0.00010807,buy
27642.4,0.00072,buy
27642.3,3.101e-05,buy
27642.1,0.00109,buy
27642.1,0.00037,buy
27641.7,1.234e-05,buy
27641.6,4.825e-05,buy
27641.5,0.0051,buy
27641.5,1.784e-05,buy
27641.3,0.00065,buy
27641.2,0.00098686,buy
27641.2,0.00042,buy
27641,0.00079,buy
27641,0.00089,buy
27640.9,0.001,buy
27640.6,3.522e-05,buy
27640.6,0.00041,buy
27640.5,0.00047,buy
27640.5,0.00038,buy
27640.4,0.81408,buy
27640.2,0.02055,buy
27640.1,6.725e-05,buy
27640.1,0.00863,buy
27640,0.00388343,buy
27640,0.01638,buy
27640,0.00038,buy
27640,0.00361,buy
27639.9,0.00196,buy
27639.6,0.00227,buy
27639.6,0.00039,buy
27639.5,0.00041,buy
27639.4,0.00094,buy
27639.4,0.00017523,buy
27639.3,0.00039,buy
27639.3,9.907e-05,buy
27639.3,0.00037,buy
27639.2,0.00065,buy
27639.1,0.00037,buy
27639,1.708e-05,buy
27638.7,0.00104,buy
27638.7,0.001,buy
27638.6,4.321e-05,buy
27638.4,0.0006,buy
27638.4,0.00128,buy
27638.1,0.00070376,buy
27638,0.00380112,buy
27638,0.00724,buy
27638,0.03023,buy
27638,0.01408,buy
27637.8,0.18991,buy
27637.8,0.00038,buy
27637.7,0.00037,buy
27637.4,3.092e-05,buy
27637.2,7.25913,buy
27637.1,0.00037,buy
27637,0.00722,buy
27636.8,0.00058,buy
27636.8,2.67,buy
27636.7,0.00093651,buy
27636.6,0.00066426,buy
27636.5,0.00069618,buy
27636.4,0.00080065,buy
27636.4,0.00597,buy
27636.3,0.013913,buy
27636.1,0.00362,buy
27636.1,8.663e-05,buy
27636,0.00039,buy
27636,0.00562,buy
27635.9,0.00198,buy
27635.8,0.00143,buy
27635.7,7.555e-05,buy
27635.5,0.00041,buy
27635.4,0.108556,buy
27635.3,0.03182,buy
27635.3,0.00039,buy
27635.2,5.793e-05,buy
27635.2,0.0006,buy
27635.1,1.241e-05,buy
27635,0.00043,buy
27634.9,2.197e-05,buy
27634.8,0.00039,buy
27634.7,0.00368,buy
27634.6,0.00169,buy
27634.6,7.589e-05,buy
27634.5,0.00020567,buy
27634.5,0.00056,buy
27634.4,0.00014113,buy
27634.3,9.293e-05,buy
27634.1,0.00373,buy
27634,0.00037,buy
27633.4,0.00032481,buy
27633.3,0.00573,buy
27633.3,0.00048,buy
27633.3,0.00956269,buy
27633.2,0.00039,buy
27633.2,0.00043863,buy
27633.2,0.00042,buy
27633.1,0.00068434,buy
27632.9,0.00084,buy
27632.9,0.00975291,buy
27632.8,1.809e-05,buy
27632.7,0.00037,buy
27632.7,0.0006,buy
27632.6,0.00109239,buy
27632.5,0.00114,buy
27632.5,0.00915,buy
27632.5,0.00066,buy
27632.4,0.00545,buy
27632.4,0.00581,buy
27632.4,0.00043,buy
27632.4,0.00054,buy
27632.3,0.00099,buy
27632.2,0.00043,buy
27632.2,0.0005654,buy
27631.8,0.00046727,buy
27631.8,0.00039,buy
27631.7,0.00026864,buy
27631.7,0.00042,buy
27631.6,5.223e-05,buy
27631.6,0.00038,buy
27631.5,0.00129129,buy
27631.5,0.0004,buy
27631.2,0.0004,buy
27631,0.00193279,buy
27630.9,7.046e-05,buy
27630.7,2.952e-05,buy
27630.7,0.38598,buy
27630.5,0.00197,buy
27630.4,0.00042,buy
27630.4,0.00083516,buy
27630.3,0.00028114,buy
27630.2,0.00077,buy
27630.2,2.289e-05,buy
27630,0.00038487,buy
27630,0.0504,buy
27629.7,2.782e-05,buy
27629.6,0.0004,buy
27629.4,0.00087,buy
27629.3,0.00049,buy
27629.2,0.00010879,buy
27628.9,0.00341264,buy
27628.8,0.00039,buy
27628.6,0.0012,buy
27628.5,1.233e-05,buy
27628.4,0.00041,buy
27628.3,0.00018097,buy
27628.3,0.00047,buy
27628.2,0.38634,buy
27628.1,0.00036454,buy
27628,0.00673,buy
27627.9,7.33582,buy
27627.9,0.00106086,buy
27627.8,0.00113,buy
27627.6,0.00037,buy
27627.5,0.00038,buy
27627.3,0.00172,buy
27627.3,0.00054275,buy
27627.3,0.00083,buy
27627.2,0.00062,buy
27627.2,0.00026456,buy
27627,0.00038,buy
27627,0.0009,buy
27626.8,0.00044,buy
27626.8,1.203e-05,buy
27626.7,0.00012766,buy
27626.7,0.001,buy
27626.6,0.00123602,buy
27626.5,6.903e-05,buy
27626.4,0.0133781,buy
27626.3,2.645e-05,buy
27626.3,0.00361,buy
27626.1,1.154e-05,buy
27626,0.0100117,buy
27625.9,0.0007,buy
27625.8,0.0007,buy
27625.8,2.59e-05,buy
27625.7,1.062e-05,buy
27625.5,0.00722,buy
27625.4,0.00121,buy
27625.4,0.18834,buy
27625.2,0.00012764,buy
27625.1,0.00038,buy
27625.1,0.0009,buy
27625.1,5.779e-05,buy
27625,0.00099156,buy
27625,0.11683,buy
27625,0.00156,buy
27624.9,0.00041,buy
27624.9,0.00045,buy
27624.8,1.096e-05,buy
27624.6,0.0004,buy
27624.6,0.0150151,buy
27624.5,2.351e-05,buy
27624.4,0.00096409,buy
27624.4,0.00066,buy
27624.3,0.02055,buy
27624.2,0.01025,buy
27624.2,0.00097,buy
27624.2,0.00045,buy
27624.1,0.000362,buy
27624,0.00127958,buy
27623.8,0.5,buy
27623.7,3.3e-05,buy
27623.5,0.00059,buy
27623.5,0.0014,buy
27623.4,0.00265,buy
27623.3,7.614e-05,buy
27623.1,0.00037,buy
27622.9,6.228e-05,buy
27622.8,1.273e-05,buy
27622.7,0.00086858,buy
27622.6,0.00842,buy
27622.6,0.00055,buy
27622.4,0.00234,buy
27622,0.0181,buy
27622,2.693e-05,buy
27621.7,0.00039,buy
27621.7,0.00046,buy
27621.6,1.848e-05,buy
27621.6,0.0006,buy
27621.3,0.90028,buy
27621.3,0.00081089,buy
27621.2,0.00049,buy
27621.2,1.337e-05,buy
27621,0.00038,buy
27621,0.00039,buy
27621,1.213e-05,buy
27620.9,0.00015335,buy
27620.8,0.00039,buy
27620.6,3.972e-05,buy
27620.6,0.0178,buy
27620.6,0.0063,buy
27620.5,2.024e-05,buy
27620.5,0.00043,buy
27620.4,0.00039,buy
27620.4,0.00042,buy
27620.3,0.00128,buy
27620.2,0.00363,buy
27620,0.00599205,buy
27620,0.02914,buy
27619.9,0.00025923,buy
27619.8,0.00011321,buy
27619.8,0.00042,buy
27619.8,0.04678,buy
27619.6,0.00044471,buy
27619.3,0.00045,buy
27619.2,1.486e-05,buy
27619.1,0.4028,buy
27619.1,0.00044,buy
27619,0.00202,buy
27619,0.00362,buy
27619,0.00253,buy
27618.7,0.00045,buy
27618.7,0.05138,buy
27618.6,0.00044,buy
27618.6,0.00044,buy
27618.5,0.00012653,buy
27618.4,0.00467,buy
27618.4,0.00420813,buy
27618.4,0.00091,buy
27618.3,3.186e-05,buy
27618.2,0.00039,buy
27618.1,0.00184103,buy
27618,2.615e-05,buy
27617.9,0.00039,buy
27617.7,0.00038,buy
27617.6,0.00362,buy
27617.6,2.125e-05,buy
27617.5,0.0147,buy
27617.5,0.03688,buy
27617.5,0.00103,buy
27617.3,0.00038,buy
27617.3,0.00041,buy
27617,1.13e-05,buy
27616.9,0.00156,buy
27616.8,0.0006925,buy
27616.7,0.00146,buy
27616.7,0.00014227,buy
27616.6,0.00030684,buy
27616.6,0.00201,buy
27616.6,0.00045,buy
27616.5,0.0114305,buy
27616.4,0.00089,buy
27616.3,0.00010052,buy
27616.1,0.00126,buy
27616,3.457e-05,buy
27616,0.00072,buy
27615.9,0.0537,buy
27615.8,0.00087,buy
27615.8,2.923e-05,buy
27615.7,0.00048,buy
27615.6,0.00089,buy
27615.6,0.00047,buy
27615.5,0.00033979,buy
27615.3,0.00044,buy
27615.3,1.737e-05,buy
27615.3,0.00055,buy
27615.2,8.92803,buy
27615.2,0.00044,buy
27615.1,0.00043,buy
27615.1,1.115e-05,buy
27614.9,0.0004,buy
27614.9,0.00085,buy
27614.8,0.00045,buy
27614.8,0.00061,buy
27614.8,0.01015,buy
27614.6,0.00038,buy
27614.5,8.301e-05,buy
27614.4,4.572e-05,buy
27614.3,0.002,buy
27614.3,2.569e-05,buy
27614.3,0.00071,buy
27614.3,0.0067,buy
27614.2,0.00045511,buy
27614,0.00050999,buy
27614,0.01866,buy
27613.9,7.647e-05,buy
27613.8,0.00272,buy
27613.8,0.00080556,buy
27613.8,0.00496,buy
27613.7,0.00084,buy
27613.6,0.00119,buy
27613.6,0.0004,buy
27613.6,3.989e-05,buy
27613.5,0.00075,buy
27613.4,0.00047,buy
27613.3,9.647e-05,buy
27613,0.00244272,buy
27612.9,0.18993,buy
27612.9,0.00095,buy
27612.9,3.711e-05,buy
27612.9,0.00078,buy
27612.8,0.00016844,buy
27612.5,0.0006,buy
27612.5,0.00072,buy
27612.5,1.599e-05,buy
27612.5,0.00042,buy
27612.4,0.00145,buy
27612.4,0.00361,buy
27612.3,0.00128,buy
27612.3,0.00088,buy
27612.3,0.00075206,buy
27612.2,0.02153,buy
27612,0.00089,buy
27612,0.000159,buy
27612,0.00207,buy
27611.9,0.0004,buy
27611.9,0.00022782,buy
27611.9,0.0026,buy
27611.8,2.5e-05,buy
27611.8,0.00047,buy
27611.7,0.00238,buy
27611.7,0.00052,buy
27611.4,5.505e-05,buy
27611.3,0.0484,buy
27611.3,0.04067,buy
27611.3,1.46e-05,buy
27611.2,0.00013499,buy
27611.1,0.00135,buy
27611,0.00414,buy
27611,0.00020078,buy
27610.9,0.00125,buy
27610.9,1.348e-05,buy
27610.6,0.00016737,buy
27610.5,6.324e-05,buy
27610.4,0.00094,buy
27610.3,0.03018,buy
27610.3,4.041e-05,buy
27610.2,0.00046,buy
27610.1,0.00069,buy
27610,0.04501,buy
27610,0.00043808,buy
27609.8,0.00724,buy
27609.8,0.00039,buy
27609.5,0.00047,buy
27609.4,0.00168,buy
27609.1,0.001,buy
27609,0.00086,buy
27608.9,0.00119,buy
27608.8,0.00062,buy
27608.8,0.00062,buy
27608.7,0.00058,buy
27608.5,0.00578,buy
27608.5,0.00039,buy
27608.3,0.00078,buy
27608.1,0.0027,buy
27608,0.05259,buy
27608,0.00038,buy
27607.7,0.00049,buy
27607.6,0.00063,buy
27607.5,0.00052,buy
27607.5,0.00059,buy
27607.5,0.00089,buy
27607.4,0.00173,buy
27607.3,0.00038,buy
27607.1,0.00076,buy
27606.9,0.07642,buy
27606.9,0.00064,buy
27606.8,0.00048,buy
27606.8,0.00966,buy
27606.7,0.00041,buy
27606.4,0.00038,buy
27606.3,0.00095,buy
27606,0.00093,buy
27605.9,0.00056,buy
27605.6,0.09134,buy
27605.6,0.00101,buy
27605.6,0.00039,buy
27605.6,0.00038,buy
27605.5,0.00056,buy
27605,0.00045,buy
27605,0.00485,buy
27604.9,0.0004,buy
27604.9,0.00048,buy
27604.7,0.01803,buy
27604.6,0.00054,buy
27604.5,0.00046,buy
27604.4,0.00078,buy
27604.4,0.00038,buy
27604.4,0.00038,buy
27604.3,0.00038,buy
27603.8,0.00043,buy
27603.5,0.00064,buy
27603.4,0.00112,buy
27603,0.001,buy
27602.9,0.00094,buy
27602.5,0.00071,buy
27602.4,0.00042,buy
27602.3,0.00604,buy
27602.2,0.00126,buy
27602.2,0.00358,buy
27602,0.00188,buy
27602,0.00044,buy
27602,0.00158,buy
27601.8,0.00241,buy
27601.7,0.00181,buy
27601.6,0.00042,buy
27601.4,0.0004,buy
27601.4,0.00128,buy
27601.3,0.01032,buy
27601.2,0.00408,buy
27601.1,0.00837,buy
27601,0.00058,buy
27601,0.03623,buy
27600.9,0.00043,buy
27600.8,0.00061,buy
27600.8,4.86209,buy
27600.7,0.00042,buy
27600.6,0.0004,buy
27600.6,0.00039,buy
27600.6,0.00058,buy
27600.5,0.18888,buy
27600.4,0.00074,buy
27600.4,0.00055,buy
27600.3,0.00044,buy
27600.3,0.00568,buy
27600.2,0.0051,buy
27600.2,0.00117,buy
27600.1,0.00239,buy
27600,12.5763,buy
27599.4,0.00078,buy
27599.3,0.00285,buy
27599,0.00039,buy
27599,0.00039,buy
27599,0.0011,buy
27599,0.00726,buy
27599,0.00054,buy
27598.5,0.00065,buy
27598.4,0.30976,buy
27598.4,0.00055,buy
27598.3,0.02227,buy
27598.3,0.00039,buy
27598.2,0.0004,buy
27598.2,0.00038,buy
27598.2,0.0016,buy
27598.2,0.001,buy
27597.9,0.19244,buy
27597.8,0.00067,buy
27597.7,0.00087,buy
27597.6,0.0004,buy
27597.5,0.00041,buy
27597.2,0.00037,buy
27597.1,0.00178,buy
27597.1,0.00037,buy
27596.9,0.00039,buy
27596.8,0.00066,buy
27595.7,0.00203,buy
27595.6,0.00038,buy
27595.6,0.00135,buy
27595.5,0.00294,buy
27595.3,0.00041,buy
27595.2,0.00123,buy
27595.1,0.00046,buy
27595.1,0.01525,buy
27595,0.0042,buy
27595,0.00041,buy
27594.6,0.00387,buy
27594.6,0.00278,buy
27594.4,0.00341,buy
27594.4,0.0006,buy
27594.2,0.00098,buy
27594.1,0.00128,buy
27593.8,0.00037,buy
27593.8,0.00039,buy
27593.7,0.00043,buy
27593.6,0.00039,buy
27593.5,0.00083,buy
27593.4,0.00167,buy
27593.3,0.00101,buy
27593.1,0.00137,buy
27593,0.0004,buy
27592.9,0.00038,buy
27592.6,0.0004,buy
27592.5,0.00362,buy
27592.3,0.00039,buy
27592.1,0.00209,buy
27592.1,0.00038,buy
27592,0.00043,buy
27591.9,0.0013,buy
27591.8,0.00078,buy
27591.8,0.00042,buy
27591.8,0.00158,buy
27591.7,0.00049,buy
27591.5,0.0005,buy
27591.4,0.00045,buy
27591.3,0.0004,buy
27591.1,0.00039,buy
27591,0.00124,buy
27590.7,0.00043,buy
27590.7,0.01238,buy
27590.7,0.00037,buy
27590.6,0.00051,buy
27590.4,0.23142,buy
27590.3,0.00076,buy
27590.3,0.00072,buy
27590.3,0.00387,buy
27590.3,0.69107,buy
27590,0.03271,buy
27590,0.00181,buy
27589.9,0.00041,buy
27589.8,0.00145,buy
27589.8,0.00041,buy
27589.7,0.0004,buy
27589.7,0.00228,buy
27589.2,0.00076,buy
27589,0.00239,buy
27589,0.00037,buy
27589,0.00045,buy
27588.8,0.00058,buy
27588.8,0.00042,buy
27588.7,0.00064,buy
27588.7,0.00149,buy
27588.5,0.00038,buy
27588.5,0.00838,buy
27588.2,0.00039,buy
27588.2,0.00292,buy
27588.1,0.04083,buy
27588.1,0.1882,buy
27588.1,0.00307,buy
27588.1,0.00096,buy
27588,0.13284,buy
27587.9,0.00123,buy
27587.9,0.00345,buy
27587.9,0.00087,buy
27587.7,0.00137,buy
27587.6,0.00186,buy
27587.5,0.00088,buy
27587.5,0.0005,buy
27587.5,0.00446,buy
27587.4,0.01716,buy
27587.4,0.00072,buy
27587,0.00094,buy
27587,0.0004,buy
27586.8,0.00048,buy
27586.8,0.0004,buy
27586.6,0.00053,buy
27586.6,0.01465,buy
27586.5,0.0022,buy
27586.5,0.00073,buy
27586.2,0.00046,buy
27586.1,0.00054,buy
27586,0.00037,buy
27585.8,0.00039,buy
27585.7,0.00067,buy
27585.7,0.00045,buy
27585.7,0.0023,buy
27585.7,0.01738,buy
27585.6,0.00072,buy
27585.3,0.0004,buy
27585.3,0.00191,buy
27585.3,0.00037,buy
27585.1,0.00056,buy
27585.1,0.00565,buy
27585.1,0.00064,buy
27585.1,0.00041,buy
27585.1,0.00049,buy
27585,0.51593,buy
27585,0.00046,buy
27584.9,0.00387,buy
27584.6,0.00069,buy
27584.6,0.0004,buy
27584.5,0.00039,buy
27584.5,0.00042,buy
27584.5,0.00048,buy
27584.2,0.00046,buy
27584.2,0.00053,buy
27584,0.00039,buy
27583.8,0.03939,buy
27583.5,0.00239,buy
27583.4,0.0004,buy
27583.3,0.01812,buy
27583.3,0.00573,buy
27583.3,0.00042,buy
27583.2,0.001,buy
27583.2,0.00072,buy
27583,0.0004,buy
27582.9,0.00072,buy
27582.7,0.0004,buy
27582.7,0.00101,buy
27582.7,0.00055,buy
27582.6,0.00159,buy
27582.5,0.00053,buy
27582.5,0.5,buy
27582.5,0.00064,buy
27582.4,0.00335,buy
27582.3,0.04231,buy
27582.2,0.0004,buy
27582.1,0.00664,buy
27581.9,0.00059,buy
27581.8,0.03014,buy
27581.8,0.00059,buy
27581.7,0.00152,buy
27581.7,0.00081,buy
27581.7,0.4396,buy
27581.6,0.00082,buy
27581.6,0.00041,buy
27581.5,0.00133,buy
27581.4,0.002,buy
27581.4,0.00039,buy
27581.3,0.00174,buy
27581.2,0.00037,buy
27581.2,0.00057,buy
27581,0.00043,buy
27581,0.00258,buy
27580.8,0.0006,buy
27580.8,0.00037,buy
27580.8,0.00206,buy
27580.5,0.00052,buy
27580.5,0.00079,buy
27580.4,0.00143,buy
27580.3,0.00223,buy
27580.3,0.00062,buy
27580.2,0.00128,buy
27580.2,0.01051,buy
27580.1,0.00977,buy
27580,0.00041,buy
27580,0.00079,buy
27580,0.08506,buy
27579.9,0.00118,buy
27579.9,0.07941,buy
27579.8,0.00048,buy
27579.6,0.00042,buy
27579.6,0.00076,buy
